@relation temperature_byhour

@attribute READING_DATE numeric
@attribute 'Forge Hallway - Temperature' numeric
@attribute 'Forge Room - Temperature' numeric
@attribute 'IT Closet-Temperature' numeric
@attribute 'Temp South Wall' numeric
@attribute 'Temperature North Wall' numeric
@attribute TimeOfDay numeric

@data
3,26.3,25.03333,31.20833,21.2,7.675,1
3,26.825,25.56667,31.525,21.55,7.96667,1
3,26.31667,25.58333,31.7,17.95,7.65,1
3,24.80833,24.84167,31.475,13.8,6.69167,1
3,23.15,23.94167,30.93333,14.575,6.15,2
3,22.00833,23.225,30.24167,13.85,5.875,2
3,21.25,22.54167,29.60833,11.675,5.33333,2
3,20.65,22.03333,29.03333,11.45,5.25833,2
3,20.225,21.775,28.525,7.925,4.95833,2
3,19.83333,21.45833,28.2,3.625,4.54167,2
3,19.46667,21.14167,27.93333,3.45,4.625,2
6,19.24167,20.78333,27.55,3.4,4.68333,0
6,19.075,20.60833,26.85,3.525,4.83333,0
6,18.94167,20.41667,26.44167,3.825,4.86667,0
6,18.775,20.275,26.175,3.95,5.31667,0
6,20.74167,23.7,26.51667,3.35,5.3,0
6,21.09167,23.13333,26.78333,3.325,5.15833,0
6,21.15,21.96667,27.13333,3.925,5,0
6,21.29167,22.28333,27.43333,6.6,5.26667,0
6,22.21667,24.35833,27.79167,4.9,5.54167,0
6,22.93333,24.625,28.54167,5.775,5.83333,1
6,22.90833,24.63333,29.04167,6.425,6.49167,1
6,23.13333,24.43333,29.55,6.55,6.76667,1
6,22.91667,24.075,29.81667,6.575,7.31667,0
6,22.875,24.03333,29.69167,6.25,7.40833,1
6,22.88333,24.09167,29.25833,7.15,7.625,1
6,22.90833,24.175,29.2,9.375,7.60833,1
6,22.71667,24.01667,29.175,9.625,7.50833,1
6,21.925,23.3,28.925,6.675,7.76667,2
6,21.40833,22.825,28.6,6.675,7.90833,2
6,21.24167,22.56667,28.375,6.75,8.2,2
6,20.75833,22.225,28.125,6.975,8.29167,2
6,20.39167,21.89167,27.76667,7.3,8.69167,2
6,20.13333,21.7,27.525,8.25,9.34167,2
6,20.06667,21.51667,27.35833,8.025,9.25,2
1,19.98333,21.36667,27.20833,7.85,9.03333,0
1,19.80833,21.16667,27.06667,7.6,8.69167,0
1,19.6,21.04167,26.91667,7.025,8.05,0
1,19.45833,20.85,26.80833,7.025,8.28333,0
1,21.1,23.68333,27.21667,7.8,9.11667,0
1,21.325,23.05833,27.5,7.9,8.93333,0
1,21.26667,23.13333,27.54167,8.375,8.80833,0
1,21.16667,23.15833,27.58333,11.05,8.30833,0
1,21.125,23.05833,27.7,11.25,8.325,0
1,20.56667,21.90833,27.525,12.225,9.65833,1
1,20.70833,22.04167,27.50833,13.65,10.74167,1
1,21.275,22.28333,27.625,16,12.175,1
1,21.91667,22.58333,27.84167,17.525,13.025,0
1,22.375,22.9,28.10833,18.6,13.80833,1
1,22.91667,23.25833,28.41667,19.175,14.2,1
1,22.6,23.31667,28.6,18.55,13.95833,1
1,22.21667,22.975,28.6,15.125,13.49167,1
1,21.63333,22.63333,28.45,13.8,12.85,2
1,21.25,22.33333,28.26667,12.65,12.5,2
1,21,22.05833,28.04167,12.025,11.90833,2
1,20.75833,21.89167,27.85,11.625,11.625,2
1,20.63333,21.71667,27.60833,11.575,11.41667,2
1,20.425,21.59167,27.49167,11.1,11.20833,2
1,20.34167,21.50833,27.34167,10.7,11.05833,2
4,20.23333,21.4,27.19167,10.6,10.78333,0
4,20.10833,21.36667,27.1,10.7,10.76667,0
4,20.00833,21.24167,27.03333,10.7,10.65833,0
4,20,21.2,26.925,10.55,10.79167,0
4,21.29167,23.39167,27.35833,10.3,10.525,0
4,21.275,22.99167,27.48333,9.775,10.35833,0
4,21.03333,22.075,27.59167,9.85,10.35,0
4,21.35833,23.16667,27.68333,9.525,10.23333,0
4,20.84167,21.99167,27.58333,9.525,10.125,0
4,20.48333,21.74167,27.425,9.5,9.93333,1
4,20.35833,21.55833,27.275,9.3,9.7,1
4,20.28333,21.5,27.10833,10.275,10.2,1
4,20.44167,21.59167,27.1,12.325,11.45,0
4,21.10833,21.875,27.15833,15.325,13.24167,1
4,21.73333,22.25,27.35,16.9,14.3,1
4,21.75,22.33333,27.5,15.25,13.6,1
4,21.15833,22.09167,27.49167,13.425,12.90833,1
4,20.84167,21.86667,27.35833,12.35,12.525,2
4,20.625,21.71667,27.25,11.9,11.825,2
4,20.26667,21.35,27.05,11.625,8.7,2
4,19.95,21.06667,26.84167,9.1,8.1,2
4,19.63333,20.825,26.625,8.2,7.51667,2
4,19.34167,20.625,26.45,7.275,7.075,2
4,19.15,20.44167,26.31667,6.9,6.85,2
7,18.925,20.38333,26.19167,6.725,6.95,0
7,18.775,20.25,26.05,6.075,5.71667,0
7,18.5,19.98333,25.94167,5.2,5.74167,0
7,18.35833,19.85,25.8,4.65,5.15,0
7,21.19167,25.13333,26.45,3.675,4.725,0
7,21.13333,23.275,26.95,2.775,3,0
7,21.6,23.78333,27.19167,2.4,1.575,0
7,21.275,23.1,27.31667,2.85,1.68333,0
7,22.80833,26.24167,27.99167,1.225,1.80833,0
7,23.025,24.95833,28.39167,2.675,1.225,1
7,22.94167,24.91667,28.50833,1.3,2.09167,1
7,22.96667,24.98333,28.56667,2.4,2.38333,1
7,23.01667,25.25,28.63333,2.15,2.36667,0
7,23.26667,26.36667,28.98333,1.2,2.16667,1
7,22.98333,25.21667,29.51667,2.575,1.6,1
7,23.125,24.45,29.84167,1.375,1.7,1
7,22.61667,23.81667,29.8,1.85,1.6,1
7,22.15,23.63333,29.71667,0.75,1.85833,2
7,21.30833,23.09167,29.425,0.1,1.96667,2
7,20.6,22.48333,29.05,-0.15,1.39167,2
7,20.1,22.03333,28.66667,-0.45,1.51667,2
7,19.58333,21.625,28.26667,-0.675,1.7,2
7,19.225,21.29167,27.93333,-0.9,1.525,2
7,18.9,20.98333,27.60833,-1.625,1.14167,2
7,18.55,20.69167,27.25833,-2.3,0.76667,0
7,18.26667,20.39167,26.91667,-2.65,0.175,0
7,18.08333,20.18333,26.65,-2.075,0.19167,0
7,17.90833,20,26.45833,-1.95,0.825,0
7,20.73333,25.16667,26.8,-1.7,0.19167,0
7,21.16667,23.76667,27.4,-1.9,0.15,0
7,21.15,24.025,27.64167,-1.125,-0.03333,0
7,21.3,23.33333,27.95833,-0.9,0.14167,0
7,21.76667,24.19167,28.23333,2.1,0.75,0
7,22.61667,24.475,28.75,7.875,1.4,1
7,22.475,23.48333,29,13.85,2.14167,1
7,22.8,24.20833,29.325,16.55,2.90833,1
7,23.61667,24.075,29.525,17.05,2.85833,0
7,24.33333,24.31667,29.68333,17.9,2.30833,1
7,24.81667,24.56667,29.95833,15.9,2.44167,1
7,23.925,24.425,30.18333,7.45,2.45,1
7,23.33333,24.18333,30.2,4.2,2.225,1
7,22.53333,23.81667,30.00833,2.85,2.18333,2
7,21.73333,23.36667,29.725,2.15,2.41667,2
7,20.98333,22.8,29.31667,1.475,2.325,2
7,20.45,22.38333,28.90833,1.125,2.00833,2
7,20.00833,21.975,28.5,0.925,2.125,2
7,19.6,21.7,28.15833,0.4,1.85,2
7,19.28333,21.30833,27.88333,0.125,1.74167,2
3,18.94167,20.79167,28.475,-0.15,1.51667,0
3,18.58333,20.45833,29.08333,-0.425,1.3,0
3,18.36667,20.2,29.25,-0.6,1.18333,0
3,18.1,19.96667,29.20833,-0.95,0.73333,0
3,20.70833,24.79167,29.4,-1.225,0.66364,0
3,21.14167,23.60833,29.85,-1,1.08333,0
3,21.13333,23.75,30.15,-0.1,0.71667,0
3,21.28333,23.06667,30.43333,-1.275,0.03333,0
3,20.95,22.06667,30.75,0.35,-0.1,0
3,21.55833,22.23333,30.31667,6.275,0.74167,1
3,21.925,22.79167,29.51667,13.85,2.69167,1
3,22.64167,23.16667,29.3,15.175,3.75833,1
3,23.74167,23.55833,29.4,16.825,4.23333,0
3,24.75,24.025,29.55833,18.2,5,1
3,25.43333,24.575,29.86667,13.8,5.1,1
3,25.73333,24.90833,30.15,11.875,5.45833,1
3,24.15,24.43333,30.25833,6.725,4.96667,1
3,22.3,23.65,29.85833,4.925,4.4,2
3,21.36667,22.98333,29.24167,4.125,4.24167,2
3,20.81667,22.53333,28.75,3.625,4.275,2
3,20.34167,22.10833,28.34167,3.225,4.14167,2
3,19.90833,21.74167,27.95,2.95,4.13333,2
3,19.45,21.35,27.56667,3.8,3.825,2
3,19.04167,20.86667,28.19167,2.525,3.65833,2
5,18.675,20.5,29.34167,2.4,3.55,0
5,18.41667,20.21667,29.76667,2.325,3.30833,0
5,18.24167,20.025,29.9,2.1,2.88333,0
5,18.075,19.91667,29.9,1.95,1.45833,0
5,20.85,24.875,30.13333,5.4,-1.21667,0
5,21.125,23.675,30.575,2.875,-2.6,0
5,21.15,23.80833,30.9,1.15,-3.34167,0
5,21.3,23.13333,31.175,1.85,-4.33333,0
5,23.025,26.58333,31.6,-0.875,-4.825,0
5,23.25833,25.03333,31.28333,-2.325,-5.30833,1
5,24.68333,26.85833,30.58333,3.4,-5.30833,1
5,24.78333,26.1,29.84167,4.85,-4.4,1
5,24.30833,25.24167,29.40833,3.05,-3.78333,0
5,24.49167,26.63333,29.43333,-1.25,-4.58333,1
5,24.26667,26.33333,29.18333,-2.65,-5.00833,1
5,24.275,27.34167,29.2,-4.25,-4.91667,1
5,22.80833,24.625,28.90833,-4.725,-5.05,1
5,22.68333,24.56667,28.7,-5.8,-5.56667,2
5,21.89167,23.98333,28.49167,-6.8,-5.91667,2
5,21.15,23.38333,28.01667,-7.575,-6.66667,2
5,20.5,22.76667,27.5,-8.075,-6.91667,2
5,19.74167,22.20833,26.99167,-8.625,-7.13333,2
5,19.15,21.70833,26.46667,-9.15,-7.34167,2
5,18.7,21.25833,26.01667,-8.775,-6.60833,2
1,18.28333,20.85,25.6,-8.925,-6.675,0
1,17.94167,20.525,25.2,-9.225,-6.88333,0
1,17.73333,20.23333,24.88333,-9.925,-7.09167,0
1,17.525,19.99167,24.61667,-10.2,-7.11667,0
1,20.425,26.025,25.44167,-10.4,-6.55833,0
1,20.625,24.425,26.08333,-10.35,-6.325,0
1,20.94167,25.01667,26.34167,-9.375,-5.80833,0
1,20.89167,24.31667,26.525,-9.225,-5.51667,0
1,22.25,27.125,27.09167,-4.45,-5.025,0
1,23.03333,25.875,27.66667,1.725,-4.05833,1
1,23.125,24.29167,27.74167,5.6,-3.34167,1
1,23.325,24.825,27.95,4.525,-2.51667,1
1,23.45833,24.11667,27.825,6.675,-2.3,0
1,23.64167,24.625,27.94167,4.15,-1.55833,1
1,23.70833,26.225,28.31667,1.55,-1.01667,1
1,23.43333,25.525,28.53333,-0.275,-1.275,1
1,22.19167,23.36667,28.15833,-1.775,-1.325,1
1,20.95,22.55,27.19167,-2.5,-1.275,2
1,20.21667,22.2,26.925,-2.775,-1.14167,2
1,18.80833,20.71667,26.09167,-1.575,-0.28333,2
1,17.99167,19.95833,25.41667,-1.45,0.275,2
1,17.34167,19.3,24.775,-0.75,1.04167,2
1,16.91667,18.89167,24.3,-0.05,1.25,2
1,16.58333,18.525,23.90833,-0.9,1.15,2
3,16.33333,18.275,23.6,0.25,2.06667,0
3,16.44167,18.79167,23.30833,1.85,3.075,0
3,16.75833,18.54167,23.44167,2.625,3.60833,0
3,16.41667,18.65,23.125,2.8,3.76667,0
3,20.375,24.675,24.3,2.625,3.875,0
3,20.90833,23.99167,25.275,2.6,3.975,0
3,20.85,23.98333,25.69167,3.4,4.19167,0
3,20.84167,24.03333,25.875,4.225,4.55833,0
3,19.89167,21.93333,25.75833,4.175,5.11667,0
3,18.18333,19.89167,24.99167,5,5.74167,1
3,17.775,19.425,24.53333,6.425,6.525,1
3,17.7,19.29167,24.275,8.525,7.275,1
3,18.025,19.3,24.175,10.875,8.31667,0
3,18.16667,19.40833,24.175,11,8.45833,1
3,17.95833,19.48333,24.2,11.075,8.275,1
3,17.625,19.25833,24.16667,8.275,7.44167,1
3,20.45833,24.53333,24.85833,7.125,7.08333,1
3,21.03333,23.64167,25.6,6.675,6.98333,2
3,20.05833,21.80833,25.6,6.55,7.23333,2
3,18.51667,20.09167,25,8.025,7.64167,2
3,17.79167,19.49167,24.525,7.9,7.26667,2
3,17.4,19.15833,24.16667,6.9,7.34167,2
3,17.275,18.93333,23.925,7.05,7.31667,2
3,17.08333,18.78333,23.80833,7.55,7.65,2
6,16.85,18.6,23.675,7.825,7.70833,0
6,16.79167,18.46667,23.6,7.5,7.60833,0
6,16.675,18.40833,23.6,6.85,6.875,0
6,16.475,18.08333,23.39167,1.95,3.34167,0
6,20.125,24.575,24.35,2.225,3.49167,0
6,20.925,23.95,25.39167,0.9,2,0
6,21.03333,24.60833,25.75833,0.575,1.05,0
6,21.175,24.05833,25.98333,-2.1,-0.55,0
6,19.83333,20.74167,25.775,-2.275,-1.60833,0
6,18.86667,19.73333,25.09167,-0.35,-0.94167,1
6,18.39167,19.325,24.71667,-0.125,-1.50833,1
6,19.06667,19.54167,24.6,2.9,-2.23333,1
6,19.68333,19.7,24.66667,6.05,-1.925,0
6,19.7,19.83333,24.80833,3.525,-3.1,1
6,19.33333,19.51667,24.79167,-0.775,-3.04167,1
6,19.40833,19.21667,24.64167,-0.65,-3.50833,1
6,21.25833,24.56667,25.35,-3.775,-4.1,1
6,21.125,23.84167,25.99167,-5.15,-4.46667,2
6,18.69167,20.1,25.63333,-6.325,-4.86667,2
6,17.5,18.79167,24.60833,-6.45,-4.3,2
6,16.84167,18,23.81667,-5.9,-3.775,2
6,16.65,18.66667,23.4,-6.15,-3.89167,2
6,16.70833,18.81667,23.35,-7.1,-4.15833,2
6,16.45833,19.13333,23.375,-7.825,-4.43333,2
2,16.74167,19.45,23.39167,-8.15,-4.63333,0
2,16.48333,18.74167,23.21667,-7.7,-3.95833,0
2,16.61667,19.46667,23.19167,-7.15,-3.81667,0
2,16.6,18.85,23.175,-7.35,-3.88333,0
2,20.06667,25.03333,24.11667,-7.15,-3.78333,0
2,20.78333,24.15,25.24167,-7,-3.80833,0
2,20.88333,24.74167,25.61667,-5.875,-3.65,0
2,21.18333,24.325,25.88333,-6.85,-3.68333,0
2,23,26.54167,26.70833,-6.75,-3.58333,0
2,22.98333,25.95,27.09167,-5.775,-3.05833,1
2,23.08333,26.175,27.33333,-5.3,-2.45,1
2,22.90833,25.25,27.39167,-3.875,-2.21667,1
2,22.94167,24.74167,27.34167,0.075,-1.59167,0
2,23.1,23.825,27.24167,1.625,-2.34167,1
2,23.34167,26.50833,28,-1.55,-1.55,1
2,23.08333,24.89167,28.71667,-2.225,-2.95,1
2,22.55,23.81667,28.9,-4.55,-3.43333,1
2,21.475,23.19167,28.73333,-6.925,-5.20833,2
2,19.825,22.19167,28.15833,-8.425,-5.49167,2
2,19.16667,21.48333,27.49167,-9.375,-6.14167,2
2,18.35,20.775,26.86667,-10.025,-6.84167,2
2,17.6,20.13333,26.26667,-10.225,-7.175,2
2,16.975,19.55833,25.76667,-10.625,-7.725,2
2,16.575,19.125,25.275,-11,-8.25,2
4,16.89167,19.84167,25.59167,-11.175,-8.78333,0
4,16.85833,19.75,25.94167,-11.5,-8.83333,0
4,16.76667,19.6,25.94167,-10.85,-9.125,0
4,16.825,20.00833,25.88333,-11.85,-9.63333,0
4,20.59167,26.60833,26.24167,-11.975,-9.825,0
4,20.8,25.23333,26.99167,-11.75,-9.91667,0
4,20.89167,25.225,27.45833,-11.75,-9.56667,0
4,21.275,24.05,27.93333,-11.875,-9.49167,0
4,22.91667,26.73333,28.54167,-11.45,-9.83333,0
4,23.225,26.45,28.44167,-11.25,-10.225,1
4,23.83333,27.25,29.025,-10.95,-9.53333,1
4,23.68333,26.125,29.625,-9.425,-9.36667,1
4,23.625,26.05833,29.825,-9.75,-10.03333,0
4,23.84167,26.80833,29.70833,-9.45,-9.825,1
4,23.625,25.975,30.39167,-10.175,-10.53333,1
4,23.725,25.475,30.3,-9.85,-9.775,1
4,22.90833,24.25833,29.59167,-11.6,-10.1,1
4,21.775,23.675,29.05,-12.9,-10.25,2
4,20.225,22.78333,28.35833,-13.3,-10.39167,2
4,18.81667,21.74167,27.4,-13.5,-10.10833,2
4,18.15,21,26.65833,-14.025,-10.83333,2
4,17.825,20.53333,26.09167,-14.3,-10.61667,2
4,17.475,20.11667,25.68333,-15.1,-10.70833,2
4,17.14167,19.775,25.30833,-15.8,-11.625,2
7,16.95,19.46667,24.93333,-15.55,-12.04167,0
7,16.86667,19.26667,24.65,-15.8,-13.01667,0
7,16.725,19.06667,24.4,-16.7,-14.8,0
7,16.54167,18.85,24.16667,-18.025,-15.55,0
7,20.29167,26.075,24.83333,-19.2,-16.55,0
7,20.99167,25.175,25.94167,-19.9,-16.26667,0
7,20.74167,24.58333,26.30833,-19.9,-15.85833,0
7,21.125,24.13333,26.61667,-19.825,-15.93333,0
7,23.83333,28.15,27.40833,-15.825,-14.76667,0
7,25.76667,28.61667,29.14167,-12.875,-13.83333,1
7,25.71667,28.78333,29.39167,-13.925,-13.04167,1
7,25.50833,28.4,29.83333,-12.875,-11.16667,1
7,25.64167,27.79167,30.29167,-8.725,-9.175,0
7,25.44167,26.525,30.35833,-4.825,-6.18333,1
7,25.68333,28.39167,30.56667,-6.625,-5.525,1
7,24.4,26.2,32.075,-7.4,-5.38333,1
7,23.125,23.90833,33.63333,-8.35,-5.66667,1
7,22.28333,23.80833,34.31667,-9.5,-6.225,2
7,20.84167,23.15,34.5,-10.125,-6.6,2
7,19.45,22.13333,34.31667,-10.5,-6.68333,2
7,18.55,21.30833,33.46667,-10.9,-6.81667,2
7,18.11667,20.80833,32.68333,-11,-6.83333,2
7,17.86667,20.53333,32.225,-10.95,-7.08333,2
7,17.63333,20.09167,31.875,-10.55,-7,2
2,17.43333,19.69167,31.525,-10.575,-7.425,0
2,17.26667,19.44167,31.15,-11.25,-8.1,0
2,17.04167,19.2,30.825,-11.425,-8.89167,0
2,16.94167,18.95,30.55833,-11.525,-8.425,0
2,20.64167,25.54167,30.48333,-11.875,-9.03333,0
2,20.94167,24.48333,30.825,-10.925,-10.55,0
2,20.69167,23.70833,31.14167,-12.125,-12.21667,0
2,21.25833,24.175,31.45,-13.275,-12.06667,0
2,23.15,26.84167,31.76667,-8.55,-11.925,0
2,24.20833,27.475,30.13333,-1.15,-11.71667,1
2,24.125,26.53333,29.28333,2.975,-11.825,1
2,24.06667,25.775,30.1,3.75,-11.38333,1
2,24.2,24.25,30.85833,4.575,-10.475,0
2,24.66667,24.35,29.7,5.5,-10.13333,1
2,25.09167,24.575,29.925,3.95,-9.46667,1
2,25.09167,24.84167,30.04167,-2.15,-9.075,1
2,25.08333,24.63333,29.78333,-6.425,-8.73333,1
2,22.40833,23.93333,29.60833,-9,-9.69167,2
2,20.14167,22.74167,28.84167,-10.225,-9.81667,2
2,18.89167,21.63333,27.86667,-11.2,-10.075,2
2,18.375,20.94167,27.15,-11.85,-10.075,2
2,17.96667,20.45,26.575,-12.8,-9.98333,2
2,17.66667,20.075,26.11667,-13.3,-10.1,2
2,17.36667,19.73333,25.81667,-13.4,-9.85833,2
5,17.11667,19.43333,25.45,-13.1,-9.53333,0
5,16.96667,19.23333,25.11667,-12.9,-9.40833,0
5,16.775,18.95833,24.83333,-12.8,-9.41667,0
5,16.73333,18.83333,24.625,-12.175,-9.25,0
5,20.55,25.63333,25.15,-11.725,-9.18333,0
5,20.825,24.35833,26.05,-12.15,-9.95,0
5,20.98333,24.28333,26.40833,-11.7,-9.31667,0
5,20.85,23.90833,26.68333,-11.05,-8.38333,0
5,22.61667,27.73333,27.3,-10.1,-7.025,0
5,23.35833,25.89167,28.13333,-8.725,-6.15,1
5,23.60833,25.99167,28.7,-6.525,-5.25,1
5,23.725,26.13333,29.95,-4.275,-4.275,1
5,23.54167,25.64167,29.775,-5.825,-4.93333,0
5,23.89167,26.44167,29.16667,-6.45,-4.83333,1
5,23.65833,25.76667,29.225,-6.25,-4.58333,1
5,23.65,25.975,29.21667,-5.875,-4.3,1
5,23.075,24.61667,29.60833,-6.2,-4.36667,1
5,22.46667,24.04167,29.70833,-6.8,-4.66667,2
5,21.48333,23.40833,29.43333,-7.25,-4.88333,2
5,20.71667,22.85,28.90833,-7.875,-5.13333,2
5,20.19167,22.375,28.45,-8.425,-5.55,2
5,19.36667,21.75,28,-8.5,-5.75833,2
5,18.51667,20.95833,27.3,-8.475,-6.11667,2
5,18.09167,20.475,26.79167,-9.1,-6.25,2
1,17.83333,20.09167,26.31667,-9.05,-5.95,0
1,17.63333,19.73333,25.95833,-9.475,-6.025,0
1,17.43333,19.525,25.64167,-9.3,-6.74167,0
1,17.275,19.3,25.34167,-9.4,-6.525,0
1,20.71667,25.25,25.925,-9.4,-5.95,0
1,20.8,24.2,26.50833,-9.15,-6.16667,0
1,20.73333,23.975,26.775,-9.2,-6.63333,0
1,20.60833,24.175,26.85833,-9.55,-6.58333,0
1,19.40833,21.75,26.73333,-8.475,-6.46667,0
1,18.56667,20.45,26.24167,-3.85,-4.91667,1
1,18.60833,20.15833,26.025,0.925,-2.825,1
1,19.28333,20.225,26,6.775,-1.73333,1
1,20.55,20.58333,26.14167,9.05,-0.45,0
1,20.66667,20.8,26.43333,7.2,0.39167,1
1,20.125,20.75,26.55,4.525,0.475,1
1,19.8,20.675,26.5,2.6,0.95,1
1,20.625,22.6,26.71667,0.5,0.63333,1
1,20.79167,23.38333,26.88333,-1.1,-0.275,2
1,20.075,22.225,26.91667,-2.225,-0.875,2
1,18.93333,20.56667,26.5,-3.2,-1.46667,2
1,18.525,20.11667,26.19167,-4.05,-2.025,2
1,17.95,19.775,25.93333,-5.15,-2.75,2
1,17.75833,19.55833,25.725,-5.9,-3.63333,2
1,17.525,19.325,25.59167,-6.7,-3.89167,2
1,17.40833,19.21667,25.40833,-7.325,-4.23333,0
1,17.25,19.03333,25.25833,-7.75,-4.49167,0
1,17.20833,18.91667,25.15833,-8.225,-5.625,0
1,17.04167,18.85833,25,-9.1,-5.975,0
1,20.86667,25.25,25.75833,-9.425,-6.18333,0
1,20.86667,23.91667,26.475,-9.925,-6.075,0
1,21.075,24.43333,26.80833,-9.75,-6.66667,0
1,21.1,23.725,27.05,-9.725,-6.4,0
1,20.41667,21.69167,27.175,-7.2,-6.15833,0
1,19.85833,21.1,26.95833,-3.625,-5.14167,1
1,19.90833,20.88333,26.86667,1.925,-3.75,1
1,20.79167,21.06667,26.875,8.4,-2.21667,1
1,21.85833,21.44167,27.09167,9.85,-0.14167,0
1,22.15,21.75,27.35833,8.2,0.95,1
1,22.25833,21.91667,27.56667,5.975,0.8,1
1,21.5,21.775,27.60833,3.225,1.10833,1
1,21.03333,22.525,27.55833,1.5,0.725,1
1,21.125,22.6,27.575,-0.05,0.30833,2
1,20.00833,21.44167,27.36667,-0.925,0.1,2
1,19.21667,20.80833,26.85,-1.55,0.025,2
1,18.75833,20.4,26.44167,-1.325,0.39167,2
1,18.41667,20.1,26.15833,-0.85,0.70833,2
1,18.1,19.90833,25.95833,-0.8,0.94167,2
1,17.98333,19.69167,25.85,-0.85,0.86667,2
4,17.8,19.58333,25.69167,-0.75,1.00833,0
4,17.84167,19.50833,25.58333,-0.6,1.21667,0
4,17.71667,19.40833,25.425,-0.55,1.25833,0
4,17.625,19.35,25.375,-1.325,0.59167,0
4,20.85833,24.78333,25.99167,-1.55,0.375,0
4,20.88333,23.45,26.61667,-1.5,0.55,0
4,20.85,23.93333,26.81667,-1.35,0.55833,0
4,20.95,22.275,27.08333,-1.1,0.73333,0
4,21.39167,22.875,27.51667,-0.35,1.40833,0
4,20.86667,21.89167,27.60833,0.375,2.19167,1
4,20.91667,21.80833,27.61667,1,2.80833,1
4,20.89167,22.49167,27.625,1.525,3.23333,1
4,21.13333,22.83333,28.55833,3.65,3.8,0
4,21.425,22.69167,28.375,3.175,4.175,1
4,21.83333,23.2,28.03333,2.975,4.31667,1
4,21.98333,23.28333,27.84167,3.2,4.21667,1
4,22.08333,23.28333,27.81667,2.95,4.40833,1
4,21.75,22.95833,28.35,3.15,4.93333,2
4,20.93333,22.49167,28.475,3.05,5.13333,2
4,20.175,21.95,28.21667,3.25,4.85,2
4,19.7,21.55833,27.89167,2.975,4.89167,2
4,19.38333,21.23333,27.54167,3.1,5.21667,2
4,19.075,20.95833,27.24167,3.075,4.95833,2
4,18.83333,20.65833,26.96667,3.05,4.83333,2
6,18.675,20.44167,26.725,2.8,4.96667,0
6,18.55,20.35,26.56667,2.875,4.65,0
6,18.525,20.21667,26.39167,2.95,4.76667,0
6,18.5,20.1,26.26667,2.7,4.29167,0
6,21,24.23333,26.64167,2.775,4.46667,0
6,21.08333,23.58333,27.08333,2.775,4.38333,0
6,20.75833,22.93333,27.35833,1.875,3.78333,0
6,21.4,23.03333,27.63333,1.6,3.65833,0
6,22.7,25.3,28.14167,1.85,3.89167,0
6,22.925,24.99167,28.31667,2.375,4.3,1
6,22.625,24.175,28.625,3.25,4.625,1
6,22.89167,24.74167,29.45,2.425,4.28333,1
6,22.175,23.75833,29.35,2.775,4.91667,0
6,22.29167,23.75,28.78333,3.05,5.05,1
6,22.925,24.96667,28.725,3.475,4.90833,1
6,22.70833,24.21667,28.59167,2.9,4.7,1
6,22.45,23.93333,28.34167,2.85,4.8,1
6,22.10833,23.73333,28.13333,3.05,4.89167,2
6,21.9,23.45833,27.9,3.05,4.925,2
6,21.55,23.16667,27.71667,3,5,2
6,21.25,22.94167,27.54167,3.675,5.775,2
6,20.68333,22.65,27.29167,4.375,6.16667,2
6,20.26667,22.275,26.975,4.15,5.98333,2
6,20,22.01667,26.73333,5.575,6.34167,2
2,19.875,21.80833,26.50833,4.725,6.30833,0
2,19.64167,21.64167,26.325,5.25,6.75833,0
2,19.51667,21.43333,26.1,5.25,6.675,0
2,19.375,21.25833,25.95,5.6,6.625,0
2,21.14167,24.375,26.26667,6.675,7.44167,0
2,20.7,22.175,26.45,7.125,8.08333,0
2,21.08333,23.20833,26.65833,8.625,9.35,0
2,21.19167,22.41667,26.75833,10.95,11.24167,0
2,21.40833,22.55,27.025,11.75,12.38333,0
2,21.56667,22.675,27.24167,12.45,12.81667,1
2,21.90833,22.88333,27.38333,13.175,13.28333,1
2,22.325,23.275,27.64167,13.85,13.45833,1
2,22.36667,23.3,27.8,14.1,13.65,0
2,22.44167,23.35833,27.925,14.275,13.93333,1
2,22.78333,23.525,28.06667,14.75,13.95833,1
2,22.975,23.80833,28.28333,14.55,13.86667,1
2,23.075,24.1,28.4,14.45,13.625,1
2,22.8,24.03333,28.46667,13.4,13.38182,2
2,22.525,23.71667,28.45833,13.05,13.13333,2
2,22.24167,23.45833,28.93333,12.6,13.05833,2
2,22,23.19167,29.01667,12.3,12.81667,2
2,21.55833,22.96667,28.91667,11.675,12.66667,2
2,21.25,22.675,28.68333,11.3,12.36364,2
2,21.00833,22.45,28.5,11.225,12.06667,2
4,20.53333,22.05,28.24167,9.15,9.90833,0
4,20.06667,21.75,27.88333,8.15,9.15,0
4,19.625,21.36667,27.51667,6.625,7.56667,0
4,19.10833,20.90833,27.1,3.975,5.29167,0
4,20.91667,24.51667,27.075,3.025,3.8,0
4,20.90833,23.73333,27.175,1.875,2.35,0
4,21,23.65833,27.325,1,2.01667,0
4,21.45833,23.94167,27.50833,-0.6,1.025,0
4,21.26667,22.375,27.79167,0,0.83333,0
4,21.30833,23.18333,27.975,-1.6,-0.9,1
4,21.34167,23.025,27.88333,-2.5,-2.33333,1
4,21.45,22.75833,27.8,-2.075,-1.36667,1
4,21.95833,23.39167,27.775,0.95,-0.19167,0
4,22.5,23.35,28.025,2.725,-0.49167,1
4,22.38333,23.85833,27.93333,1.9,-0.69167,1
4,21.8,22.76667,27.85,-1.075,-1.50833,1
